ps0,ps5,ps15,ps30,ps60,ps100,ps200,ps300,T,I,D,Aru_29,Bpa_38,Pgr_22,Pst_19,Qru_42,date
-0.06560488428569095,-0.05507297425058319,-0.021948843581376623,-0.025485735098506514,-0.04676195486405226,-0.5016907142431595,-0.8444682944678519,-inf,25.280666666666665,468.6022222222222,0.00959694053787318,0.020804873745709565,0.06890446803742135,0.03524885938150786,0.014938788391129365,0.08244839658794127,2015-08-31
-0.06560488428569095,-0.06232073259941213,-0.02475090638807636,-0.02741429559495646,-0.050980159934249744,-0.5448699991381577,-0.7683942135288611,-inf,28.578333333333333,427.0199999999999,0.013271486141952463,0.021561390474025513,0.0694369828101139,0.035224461990589956,0.01558146588128016,0.08219779987989506,2015-09-01
-0.06560488428569095,-0.07807681239887686,-0.027930326082124115,-0.0294911865502624,-0.05172309436452505,-0.6835181746978091,-0.6923201325898707,-inf,26.625666666666667,191.8887777777778,0.006289826465992268,0.01526824289573652,0.04310634239541786,0.020303969050006043,0.011658424156434545,0.05689834649902503,2015-09-02
-0.06560488428569095,-0.03048422797571554,-0.013642486653108951,-0.02249323427706999,-0.05560554882929961,-0.6835181746978091,-0.6162460516508803,-inf,21.287222222222223,206.72255555555554,0.0017192367793404063,0.0143027397788263,0.036417498965000225,0.01652573385308454,0.007038667903866139,0.04715502171174366,2015-09-03
-0.06560488428569095,-0.03555421849748717,-0.014449776410239819,-0.018199304352743348,-0.05732734667205362,-0.8937123875108431,-0.5401719707118899,-inf,23.525222222222222,218.58811111111112,0.003950555144337527,0.010828012226831338,0.039835435073033304,0.013645537461735977,0.010521111777927708,0.05879456291725371,2015-09-04
-0.06560488428569095,-0.0389385392954234,-0.015938403241433988,-0.01896341468660446,-0.050980159934249744,-0.8937123875108431,-0.46409788977289956,-inf,23.534222222222226,198.10066666666663,0.004190816130712504,0.014815539616967266,0.04196043958472155,0.023108165267004703,0.012433546774565164,0.05941491974721381,2015-09-05
-0.06560488428569095,-0.04382660099255,-0.017902012689551043,-0.019930751774577357,-0.048256566562505224,-0.9322821919000744,-0.38802380883390875,-inf,30.31022222222222,409.49333333333334,0.01686980837239905,0.024740836357091414,0.0661320314109715,0.046933675204079706,0.019210443917234647,0.08106065232836246,2015-09-06
-0.06560488428569095,-0.0389385392954234,-0.018199304352743348,-0.021313532443679735,-0.048903071063517795,-1.2408406270139254,-0.31194972789491837,-inf,23.543222222222223,220.4911111111111,0.003246078350741563,0.025366902521791215,0.04080829288221813,0.015949249590955318,0.011795076497746028,0.05338042623901668,2015-09-07
-0.06560488428569095,-0.020552532436721425,-0.009750155507541897,-0.011657815651025147,-0.021039322018133404,-0.47229657644352674,-0.235875646955928,-inf,20.587888888888887,48.58322222222222,0.009015423417495956,0.026188825545648272,0.008223473105334066,0.012615936876458607,0.004229819407195097,0.022076135026768945,2015-09-08
-0.06560488428569095,-0.027674306355871217,-0.012412083023839102,-0.015462063144447443,-0.026431650282556052,-0.08891644606519956,-0.15980156601693762,-inf,21.364111111111114,485.33000000000004,0.01478476848425035,0.045528694811894525,0.06396822557162474,0.04592877889514059,0.021223133729116765,0.09087988400231344,2015-09-09
-0.06560488428569095,-0.03308199520220128,-0.014815530360707294,-0.017815212749923023,-0.033675189537650065,-0.10823717295167827,-0.08372748507794747,-inf,18.16977777777778,302.51666666666665,0.004542511719713792,0.019061783901956696,0.03205727038481908,0.015711470163986118,0.009391163048900867,0.05564681870730533,2015-09-10
-0.06560488428569095,-0.036347471476616044,-0.01629474853962354,-0.019009207864998143,-0.03760588891634693,-0.11629732563837944,-0.08372748507794747,-inf,13.80711111111111,237.44522222222224,0.0056250349535323626,0.032300331876615344,0.04985569211072825,0.027159206258347158,0.01672008146977022,0.06626629613441974,2015-09-11
-0.06560488428569095,-0.0389385392954234,-0.01728472582074008,-0.019879646119337797,-0.04035174205821714,-0.12541785640150008,-0.08891644606519956,-inf,14.671666666666665,376.1066666666666,0.008793694656907092,0.03635153989803735,0.06225650723193126,0.03560515335453529,0.01904985150591643,0.07993931004638295,2015-09-12
-0.06560488428569095,-0.048903071063517795,-0.019879646119337797,-0.021829543752143868,-0.04344873462109867,-0.13580582026970217,-0.09466803998467993,-inf,16.75,453.09888888888895,0.009418844751487238,0.03832193472016889,0.06768601715048998,0.039767747196175304,0.020198831205296666,0.083184797370673,2015-09-13
-0.06560488428569095,-0.05246602879480036,-0.020872377493822713,-0.022614791785018636,-0.04344873462109867,-0.16150728488757587,-0.10823717295167827,-inf,22.881999999999998,466.0444444444444,0.01411135784192779,0.04368163067987925,0.0636092017927156,0.03710306109126818,0.02056239600612762,0.08408985701666241,2015-09-14
-0.06560488428569095,-0.05560554882929961,-0.022008493495992997,-0.023378149513440923,-0.04696355756048009,-0.16150728488757587,-0.11629732563837944,-inf,26.979111111111113,430.2444444444444,0.015354113551004744,0.04148291720246395,0.05259467931678285,0.029227307106092077,0.01875154981920584,0.07872667153632687,2015-09-15
-0.06560488428569095,-0.06066806752052592,-0.023248761162937188,-0.02411453869021452,-0.050287796977339094,-0.1860283640138235,-0.12541785640150008,-inf,25.364555555555555,290.3118888888889,0.015543712476354964,0.0436914054214638,0.051029989762737885,0.02659070101714706,0.017260041385652944,0.07503842870047629,2015-09-16
-0.06560488428569095,-0.06399909177191124,-0.02474780622309682,-0.025115122344040255,-0.050980159934249744,-0.19656921948091885,-0.13580582026970217,-inf,27.646555555555558,404.27666666666664,0.016578227376154834,0.047392774234816255,0.05897355811820443,0.02638140516046773,0.01807069956419219,0.08210234437035713,2015-09-17
