Days,c,g1,kxmax,p50,L,ps
169,0.027371702466601384,0.3724777665170044,0.1769567063742751,1.0067309196378265,0.17588992064411163,0.18466982168377827
170,0.016429965123151036,0.47054174514494956,0.0974960241417582,0.6867335765597947,0.27679881842321924,0.24051625339541066
171,0.009514379833267668,0.5029543206943307,0.06319067543030946,0.43133748483810125,0.35190521775167044,0.27872318850074984
172,0.007398837077301891,0.5104329509335244,0.0495308928492046,0.32632133235673333,0.3835869450731859,0.26547836446491035
173,0.014533981786669687,0.4785384672213442,0.08846674222251627,0.6269818374010835,0.2950509714595015,0.25137928567048473
174,0.023429044789642417,0.4143829485339313,0.14296358417436592,0.9002069615496355,0.21603615965778117,0.19898497223704614
175,0.020835680762225677,0.4414198778458643,0.1231110704221391,0.8211021447894817,0.23854013691417517,0.21426348105687631
176,0.026686384935306527,0.37687946380637494,0.1717282120083044,0.9918125924161532,0.18335834820718835,0.1853807192156343
177,0.02132238800525582,0.4375344505309158,0.12635822158680424,0.8354166582433658,0.2343128494139796,0.21163214774105316
178,0.022749088038486544,0.420603538546738,0.13783470182554497,0.8808848833582168,0.22235623192161091,0.20209556673761372
179,0.02508469202027431,0.39035249616950957,0.15882642980517378,0.952405965201462,0.20038622579549337,0.18907356217391513
180,0.02691964173592207,0.3696042274935187,0.1754789136967974,1.0011619071875004,0.18072050649618512,0.18313745193137326
181,0.0276042205509623,0.3672593935554038,0.18003383482985208,1.0142682752324257,0.17322104999708865,0.18326495852879734
182,0.02826787222634424,0.3601200722367886,0.18622193533010278,1.0297469953028613,0.16569865283424143,0.1820128165419548
183,0.02552461564331001,0.4009836239408344,0.157676400190541,0.9524013499184655,0.19509924783112237,0.19347744567072578
184,0.027344727164056917,0.38341876393854374,0.17313304095775692,0.998494606710688,0.17628288447245416,0.188295153488661
185,0.027421588689229233,0.3719305628258022,0.17741830671106407,1.0079546157981778,0.17533863630022284,0.18455077069911663
186,0.02828427916573542,0.3592803298335614,0.18661014331389553,1.030564154449875,0.16546971586244305,0.18178415612714066
187,0.031243566835371193,0.3536056778510013,0.20552683815811373,1.0738153141114828,0.13385608756495998,0.18565792692201225
188,0.03293937448018275,0.36420936172427576,0.2114829578576959,1.0850275032365955,0.11789678070546107,0.19158722902656866
189,0.028896297654842747,0.36208149076491514,0.1890789001138778,1.0379913337198345,0.15907639150173009,0.18360526446661798
190,0.024292455149926822,0.412177797110548,0.14789222092528193,0.9194861087004882,0.20719126580340486,0.19788700764774306
191,0.02006885413675744,0.44550917074118657,0.11865185373402261,0.7999711308546211,0.245541407547038,0.2175660654874213
192,0.01877865980171024,0.4548926803196342,0.11073869928780403,0.7609095983994048,0.256575641990279,0.22520465994224168
193,0.023146886886443636,0.42318635834191964,0.13896625714743144,0.8870037896685243,0.21783362293232156,0.20311454172088514
194,0.01985950228034323,0.44611921244779823,0.11759322078839918,0.794605375070834,0.24755554619831133,0.21822058799048988
195,0.02474781936639682,0.39913655757951594,0.15425961404514837,0.9389409206891556,0.20349856390982105,0.19247942092352932
