	qt = 0.05	qt = 0.5	qt = 0.95
128	-2.2269657465457535	-1.2627217678750533	-0.6952197126899403
129	-2.7788543286235745	-1.607121530279924	-0.9965206949639949
130	-3.0979253117044543	-1.7578838007503887	-1.1572804875073854
131	-2.7088324888285507	-1.570878659668409	-0.9583103977902803
132	-2.926960794016508	-1.6642156122939755	-1.0524568412634852
133	-3.1188184342658536	-1.7694222311005021	-1.1681564446098993
134	-2.1031653260318377	-1.1843183433936453	-0.6411611602980363
135	-2.998076633182683	-1.6864749803030346	-1.0774777723089732
136	-3.2225471557374203	-1.8142486270769695	-1.2234983370651062
137	-3.5330647113328735	-1.9437636189032974	-1.3819059616736207
138	-3.2054614767190306	-1.8051414282848115	-1.2109540758472253
139	-1.1760342315722718	-0.5816436895341534	-0.2934722685232244
140	-0.4442046317167818	-0.20516548513313052	-0.10096290749148133
141	-0.9781104558320235	-0.4711338533188717	-0.23559666432019932
142	-2.066620485772659	-1.1383356016204829	-0.6167230516195588
143	-2.40150744981841	-1.3816528753776223	-0.7938335643170442
144	-3.182735409626864	-1.798835767327129	-1.207221837256906
145	-3.2228445538733568	-1.8190634952945368	-1.2353992197544081
146	-3.52010833185249	-1.9420408034135894	-1.3785249512682343
147	-3.148388686927741	-1.7780541283360454	-1.1869078709844028
148	-1.7394029593459006	-0.9439184721991044	-0.5038654613845093
149	-1.3058698888073395	-0.6607238670786282	-0.3375379291520476
150	-0.9635778587942924	-0.4698348447906123	-0.23518815375554455
151	-2.399469200312892	-1.3723882803373713	-0.8100997836316852
152	-0.43687789157072837	-0.18658512901028013	-0.0914678037094113
153	-0.43033491048320033	-0.18508165724840217	-0.09046643335125304
154	-1.9317448390771057	-1.0584064327011182	-0.570878266889887
155	-1.787121368234837	-0.9647037091273181	-0.5090967238656351
156	-0.3957867238143685	-0.16710914960980228	-0.08235587599116362
157	-0.3385696221540556	-0.1462116546056439	-0.07140323638576432
158	-2.67348504866559	-1.5325274668305386	-0.949928059057151
159	-0.419501572712904	-0.19041488478880628	-0.09187442802193371
160	-0.5933314131086678	-0.28311498028272003	-0.13604241863309255
161	-1.1477319247037496	-0.585720094415617	-0.2917687031386864
162	-0.4619299775108707	-0.21813300773063554	-0.10455467690611116
163	-0.30213172762528073	-0.13606360598348255	-0.06553362481732966
164	-0.23436357733235982	-0.10475571272199088	-0.05187804032391708
165	-2.0322102217633833	-1.1303719008837199	-0.6174961213986911
166	-2.5497289441304054	-1.4732735091497289	-0.8906311613921076
167	-3.45758449036597	-1.925305630260464	-1.3736948893779362
168	-3.7537787158870835	-2.069345822672295	-1.4786540842165845
169	-3.7391214148057226	-2.0659620592281716	-1.4756830973780426
170	-1.7749189438588107	-0.9719424616474068	-0.5083347096220256
171	-0.7095517800449522	-0.3443556833800069	-0.1677465327811593
172	-0.39874451695317675	-0.18563450135650547	-0.09004335902666324
173	-1.3964181897516597	-0.7403686884650025	-0.37493614548969256
174	-2.9497059516294026	-1.6902341239189824	-1.1099325062542182
175	-2.531891215093842	-1.4571782016217245	-0.8731653050906997
176	-3.60041653139227	-2.007725043746263	-1.4299364916519124
177	-2.657967120457565	-1.5203346510261142	-0.9353532890918681
178	-2.8648243755757457	-1.6371046759101133	-1.053912952755482
179	-3.262438303019045	-1.8534509043106957	-1.2855529929359206
180	-3.6571446541470887	-2.0337877712103936	-1.4464721656099098
181	-3.8022095371955666	-2.1020391971141503	-1.5055530991457984
182	-3.961610382614599	-2.1655434227105133	-1.5392565087754297
183	-3.4588248452338393	-1.9390424016198948	-1.3739988414438953
184	-3.790465994970525	-2.097973934760849	-1.5011735427785111
185	-3.7981985921362345	-2.0981297803352303	-1.5016703343083835
186	-3.989985785410693	-2.173617069706118	-1.540243594487895
187	-4.47808144580256	-2.401961220077868	-1.6660172711249817
188	-4.69250160748842	-2.4962935013216314	-1.699625960479552
189	-4.1591637094237806	-2.231783787123132	-1.5744310925587908
190	-3.321611923261872	-1.8475584976700483	-1.2768823569202985
191	-2.606247314862059	-1.4159619100010994	-0.831385343479098
192	-2.393759436324335	-1.282372942783803	-0.7188808179056334
193	-3.16197307374524	-1.7427479333992868	-1.1628272086030058
194	-2.5599793944274936	-1.380358505191125	-0.7913143992902
195	-3.426650193619775	-1.8720506667897734	-1.305194809802359
