qt=0.05,qt=0.5,qt=0.95
0.8641702056786054,0.9000228807487165,0.9331102716590193
0.8804868428960967,0.9139095112453317,0.9436662279793443
0.8904368589581791,0.9201515100460425,0.9457082905728817
0.8140809348029824,0.8640087618378514,0.9128060814858736
0.7723043369526519,0.83541053708027,0.8979430074187577
0.77499173535151,0.8339563080903518,0.8931281813223396
0.7102331749974828,0.7722724243363486,0.8348547541941029
0.6414686699324891,0.7067097321518412,0.7761816244230453
0.6265412947957391,0.6935688310882542,0.7651166787385804
0.512209258459105,0.5952338574943541,0.6902033896794928
0.9993772514614363,0.9995346560166994,0.9996751038656049
0.9748833841212365,0.9833245213407593,0.9888590665984923
0.9720192482713051,0.9811808360710317,0.9873386243046658
0.920135777698563,0.9423619154396639,0.959639512197133
0.9298878694178064,0.9502301168507628,0.9658631067595407
0.9107076999125762,0.9348666246176579,0.9553363103360644
0.9522068702290115,0.9669484115255067,0.978149300927711
0.9093275094013658,0.9349870242126151,0.9563416198177299
0.9647288536081847,0.9754691548306662,0.9836291604990063
0.8972689464224918,0.9225335451200997,0.9439833972157766
0.755054505331642,0.8024238582928367,0.8493966286942174
0.7492979920152267,0.7994129279762653,0.8503478195424979
0.6592599021680708,0.731658701414803,0.8054434709198706
0.5418272721959837,0.6424783198846309,0.7459545556483682
0.4321122997162587,0.5481049610108699,0.6687554922677765
0.24934695705097176,0.3783856384213632,0.5140423331711412
0.0,0.1551323901997746,0.34810111329427856
0.0,0.0,0.0
0.0,0.0,0.0
0.5364840284506571,0.6165135197710268,0.704079592158733
0.4076816729953714,0.5154923207343484,0.632161231885716
0.9913421217195104,0.9941392427663698,0.9960605245295551
0.9991717317619359,0.9994443311393617,0.9996188931339467
0.9997262620425535,0.9998166741572742,0.999871647519623
0.9989493321118808,0.9992972445544204,0.9995198721328822
0.9962554487308989,0.9975723976103357,0.998406423958263
0.9877972074240943,0.9922378894496577,0.9950337985143088
0.9982207894374787,0.9988195205102477,0.9992195116745765
0.9907337538770857,0.9941654490556351,0.9962810421765421
0.9914100606826242,0.9946056136295026,0.9966156987417109
0.9843567163776815,0.9905340247819285,0.9944527237883878
0.9983980082753456,0.9989557553932736,0.9993150321579515
0.9998965209328096,0.9999306306298434,0.9999523503896532
0.9994605031167377,0.9996433992495001,0.9997571970001162
0.9993552609269284,0.9995747975134106,0.9997117848534459
0.9760370163894662,0.986022840159835,0.9924121017352753
0.9996611805956804,0.999775701205986,0.9998456074336811
0.9302108297874817,0.9516195071260021,0.9673762433561136
0.9983828488795027,0.9989361242618108,0.99928701652018
0.9937970361183637,0.9960039782224728,0.9973494034504466
0.9680757368948071,0.9786064279573543,0.9858981415642932
0.967884770273363,0.9784579339566343,0.985902672601379
0.9469782335997339,0.9645583223921301,0.9769565768827985
0.9643262521233625,0.9778491269692681,0.9867346692290825
0.9502836982779173,0.9677996064040582,0.9798436712503809
0.9589302509250913,0.9740480096951221,0.9847828622724357
